prefecture,area,suumo_count,workplace_straight_distance_km,median_rent_est_yen,foreign_resident_ratio_pct_2020,estimated_avg_age_2020,crime_count,crime_rate_per_1000,population_2020,notes,representative_point,distance_basis,suumo_search_names,stat_names,sc_codes,bucket_count_sum,crime_basis,suumo_source_url
奈良県,磯城郡田原本町,429.0,29.2,70756.3025210084,0.667158482214453,47.071969329321554,141.0,4.62,31177.0,橿原市周辺,奈良県磯城郡田原本町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,磯城郡田原本町,田原本町,29363,470.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29363&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,磯城郡三宅町,37.0,26.4,84264.70588235294,1.2890200341667961,49.159002640981825,21.0,3.48,6439.0,橿原市周辺,奈良県磯城郡三宅町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,磯城郡三宅町,三宅町,29362,39.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29362&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,高市郡高取町,3.0,38.6,55000.0,0.13374944271065536,51.28853046594982,23.0,3.79,6729.0,橿原市周辺,奈良県高市郡高取町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,高市郡高取町,高取町,29401,3.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29401&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,高市郡明日香村,49.0,37.6,67903.2258064516,0.28963120293492955,50.81725937379203,16.0,3.41,5179.0,橿原市周辺,奈良県高市郡明日香村,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,高市郡明日香村,明日香村,29402,49.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29402&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,北葛城郡広陵町,415.0,27.8,76714.28571428571,0.5264714581484767,44.02474968060136,98.0,2.9,33810.0,橿原市周辺,奈良県北葛城郡広陵町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,北葛城郡広陵町,広陵町,29426,459.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29426&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,北葛城郡河合町,25.0,23.8,74722.22222222222,0.6522505582324598,49.990788852149265,70.0,4.36,17018.0,橿原市周辺,奈良県北葛城郡河合町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,北葛城郡河合町,河合町,29427,27.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29427&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,北葛城郡王寺町,758.0,20.7,83517.06036745406,0.8110468743501227,44.76378896882494,106.0,4.51,24043.0,橿原市周辺,奈良県北葛城郡王寺町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,北葛城郡王寺町,王寺町,29425,794.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29425&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
奈良県,北葛城郡上牧町,172.0,24.2,62663.04347826087,0.6309293543336096,49.0737312333057,95.0,4.64,21714.0,橿原市周辺,奈良県北葛城郡上牧町,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,北葛城郡上牧町,上牧町,29424,211.0,奈良県警 令和7年確定 市町村別,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=29&sc=29424&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,尼崎市,8490.0,15.3,103346.97732997482,1.8320557536777107,46.02673941318559,4791.0,10.424440755189918,459593.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県尼崎市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,尼崎市,尼崎市,28202,10547.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28202&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,西宮市,26303.0,21.2,143192.41475295756,1.2570352995446747,43.72594488861159,3502.0,7.211889939392941,485587.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県西宮市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,西宮市,西宮市,28204,30809.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28204&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,芦屋市,4274.0,24.7,146141.30434782608,1.5342518259832627,46.11718495515646,497.0,5.291624965396819,93922.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県芦屋市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,芦屋市,芦屋市,28206,4721.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28206&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,伊丹市,5590.0,16.4,88206.52173913043,1.4141658843836113,44.26818737003614,1580.0,7.974240176038922,198138.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県伊丹市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,伊丹市,伊丹市,28207,6875.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28207&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,宝塚市,5995.0,20.4,104501.44508670521,1.119541407574901,45.39108786423024,1047.0,4.623904748445449,226432.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県宝塚市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,宝塚市,宝塚市,28214,7107.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28214&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
兵庫県,川西市,1226.0,17.1,86587.98283261803,0.775992804669087,47.0453106008344,878.0,5.764142829944657,152321.0,尼崎市周辺 / 兵庫県犯罪率は警察署別近似,兵庫県川西市,職場所在地から国土地理院住所検索で得た市区町村代表点までの直線距離。郡単位は構成町村代表点の平均点。,川西市,川西市,28217,1439.0,兵庫県警 令和7年 警察署別近似,https://suumo.jp/jj/chintai/ichiran/FR301FC001/?ar=060&bs=040&ta=28&sc=28217&md=07&md=08&md=09&md=10&md=11&md=12&md=13&md=14&mb=55&mt=9999999&co=1&shkr1=03&shkr2=03&shkr3=03&shkr4=03&cb=0.0&ct=9999999&et=9999999&cn=9999999&po1=25&po2=99&pc=10
